Stimulus_Number,file,ActorID,Age,Sex,Race,Ethnicity,audio_path,clean_path,emotion,demo,feature_exists,split
1602,1020_DFA_FEA_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_DFA_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_DFA_FEA_XX.wav,FEA,Female__Caucasian,True,train
1603,1020_DFA_DIS_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_DFA_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_DFA_DIS_XX.wav,DIS,Female__Caucasian,True,train
1604,1020_ITS_NEU_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_ITS_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_ITS_NEU_XX.wav,NEU,Female__Caucasian,True,train
1605,1020_ITS_HAP_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_ITS_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_ITS_HAP_XX.wav,HAP,Female__Caucasian,True,train
1606,1020_ITS_SAD_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_ITS_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_ITS_SAD_XX.wav,SAD,Female__Caucasian,True,train
1607,1020_ITS_ANG_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_ITS_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_ITS_ANG_XX.wav,ANG,Female__Caucasian,True,train
1608,1020_ITS_FEA_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_ITS_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_ITS_FEA_XX.wav,FEA,Female__Caucasian,True,train
1609,1020_ITS_DIS_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_ITS_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_ITS_DIS_XX.wav,DIS,Female__Caucasian,True,train
1610,1020_TSI_NEU_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_TSI_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_TSI_NEU_XX.wav,NEU,Female__Caucasian,True,train
1611,1020_TSI_HAP_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_TSI_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_TSI_HAP_XX.wav,HAP,Female__Caucasian,True,train
1612,1020_TSI_SAD_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_TSI_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_TSI_SAD_XX.wav,SAD,Female__Caucasian,True,train
1613,1020_TSI_ANG_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_TSI_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_TSI_ANG_XX.wav,ANG,Female__Caucasian,True,train
1614,1020_TSI_FEA_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_TSI_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_TSI_FEA_XX.wav,FEA,Female__Caucasian,True,train
1615,1020_TSI_DIS_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_TSI_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_TSI_DIS_XX.wav,DIS,Female__Caucasian,True,train
1616,1020_WSI_NEU_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_WSI_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_WSI_NEU_XX.wav,NEU,Female__Caucasian,True,train
1617,1020_WSI_HAP_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_WSI_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_WSI_HAP_XX.wav,HAP,Female__Caucasian,True,train
1618,1020_WSI_SAD_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_WSI_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_WSI_SAD_XX.wav,SAD,Female__Caucasian,True,train
1619,1020_WSI_ANG_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_WSI_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_WSI_ANG_XX.wav,ANG,Female__Caucasian,True,train
1620,1020_WSI_FEA_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_WSI_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_WSI_FEA_XX.wav,FEA,Female__Caucasian,True,train
1621,1020_WSI_DIS_XX,1020,61,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1020_WSI_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1020_WSI_DIS_XX.wav,DIS,Female__Caucasian,True,train
1622,1021_IEO_NEU_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_NEU_XX.wav,NEU,Female__Caucasian,True,train
1623,1021_IEO_HAP_LO,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_HAP_LO.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_HAP_LO.wav,HAP,Female__Caucasian,True,train
1624,1021_IEO_HAP_MD,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_HAP_MD.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_HAP_MD.wav,HAP,Female__Caucasian,True,train
1625,1021_IEO_HAP_HI,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_HAP_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_HAP_HI.wav,HAP,Female__Caucasian,True,train
1626,1021_IEO_SAD_LO,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_SAD_LO.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_SAD_LO.wav,SAD,Female__Caucasian,True,train
1627,1021_IEO_SAD_MD,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_SAD_MD.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_SAD_MD.wav,SAD,Female__Caucasian,True,train
1628,1021_IEO_SAD_HI,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_SAD_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_SAD_HI.wav,SAD,Female__Caucasian,True,train
1629,1021_IEO_ANG_LO,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_ANG_LO.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_ANG_LO.wav,ANG,Female__Caucasian,True,train
1630,1021_IEO_ANG_MD,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_ANG_MD.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_ANG_MD.wav,ANG,Female__Caucasian,True,train
1631,1021_IEO_ANG_HI,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_ANG_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_ANG_HI.wav,ANG,Female__Caucasian,True,train
1632,1021_IEO_FEA_LO,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_FEA_LO.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_FEA_LO.wav,FEA,Female__Caucasian,True,train
1633,1021_IEO_FEA_MD,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_FEA_MD.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_FEA_MD.wav,FEA,Female__Caucasian,True,train
1634,1021_IEO_FEA_HI,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_FEA_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_FEA_HI.wav,FEA,Female__Caucasian,True,train
1635,1021_IEO_DIS_LO,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_DIS_LO.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_DIS_LO.wav,DIS,Female__Caucasian,True,train
1636,1021_IEO_DIS_MD,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_DIS_MD.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_DIS_MD.wav,DIS,Female__Caucasian,True,train
1637,1021_IEO_DIS_HI,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IEO_DIS_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IEO_DIS_HI.wav,DIS,Female__Caucasian,True,train
1638,1021_TIE_NEU_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_TIE_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_TIE_NEU_XX.wav,NEU,Female__Caucasian,True,train
1639,1021_TIE_HAP_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_TIE_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_TIE_HAP_XX.wav,HAP,Female__Caucasian,True,train
1640,1021_TIE_SAD_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_TIE_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_TIE_SAD_XX.wav,SAD,Female__Caucasian,True,train
1641,1021_TIE_ANG_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_TIE_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_TIE_ANG_XX.wav,ANG,Female__Caucasian,True,train
1642,1021_TIE_FEA_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_TIE_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_TIE_FEA_XX.wav,FEA,Female__Caucasian,True,train
1643,1021_TIE_DIS_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_TIE_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_TIE_DIS_XX.wav,DIS,Female__Caucasian,True,train
1644,1021_IOM_NEU_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IOM_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IOM_NEU_XX.wav,NEU,Female__Caucasian,True,train
1645,1021_IOM_HAP_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IOM_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IOM_HAP_XX.wav,HAP,Female__Caucasian,True,train
1646,1021_IOM_SAD_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IOM_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IOM_SAD_XX.wav,SAD,Female__Caucasian,True,train
1647,1021_IOM_ANG_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IOM_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IOM_ANG_XX.wav,ANG,Female__Caucasian,True,train
1648,1021_IOM_FEA_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IOM_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IOM_FEA_XX.wav,FEA,Female__Caucasian,True,train
1649,1021_IOM_DIS_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IOM_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IOM_DIS_XX.wav,DIS,Female__Caucasian,True,train
1650,1021_IWW_NEU_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IWW_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IWW_NEU_XX.wav,NEU,Female__Caucasian,True,train
1651,1021_IWW_HAP_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IWW_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IWW_HAP_XX.wav,HAP,Female__Caucasian,True,train
1652,1021_IWW_SAD_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IWW_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IWW_SAD_XX.wav,SAD,Female__Caucasian,True,train
1653,1021_IWW_ANG_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IWW_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IWW_ANG_XX.wav,ANG,Female__Caucasian,True,train
1654,1021_IWW_FEA_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IWW_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IWW_FEA_XX.wav,FEA,Female__Caucasian,True,train
1655,1021_IWW_DIS_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IWW_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IWW_DIS_XX.wav,DIS,Female__Caucasian,True,train
1656,1021_TAI_NEU_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_TAI_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_TAI_NEU_XX.wav,NEU,Female__Caucasian,True,train
1657,1021_TAI_HAP_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_TAI_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_TAI_HAP_XX.wav,HAP,Female__Caucasian,True,train
1658,1021_TAI_SAD_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_TAI_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_TAI_SAD_XX.wav,SAD,Female__Caucasian,True,train
1659,1021_TAI_ANG_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_TAI_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_TAI_ANG_XX.wav,ANG,Female__Caucasian,True,train
1660,1021_TAI_FEA_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_TAI_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_TAI_FEA_XX.wav,FEA,Female__Caucasian,True,train
1661,1021_TAI_DIS_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_TAI_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_TAI_DIS_XX.wav,DIS,Female__Caucasian,True,train
1662,1021_MTI_NEU_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_MTI_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_MTI_NEU_XX.wav,NEU,Female__Caucasian,True,train
1663,1021_MTI_HAP_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_MTI_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_MTI_HAP_XX.wav,HAP,Female__Caucasian,True,train
1664,1021_MTI_SAD_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_MTI_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_MTI_SAD_XX.wav,SAD,Female__Caucasian,True,train
1665,1021_MTI_ANG_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_MTI_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_MTI_ANG_XX.wav,ANG,Female__Caucasian,True,train
1666,1021_MTI_FEA_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_MTI_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_MTI_FEA_XX.wav,FEA,Female__Caucasian,True,train
1667,1021_MTI_DIS_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_MTI_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_MTI_DIS_XX.wav,DIS,Female__Caucasian,True,train
1668,1021_IWL_NEU_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IWL_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IWL_NEU_XX.wav,NEU,Female__Caucasian,True,train
1669,1021_IWL_HAP_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IWL_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IWL_HAP_XX.wav,HAP,Female__Caucasian,True,train
1670,1021_IWL_SAD_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IWL_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IWL_SAD_XX.wav,SAD,Female__Caucasian,True,train
1671,1021_IWL_ANG_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IWL_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IWL_ANG_XX.wav,ANG,Female__Caucasian,True,train
1672,1021_IWL_FEA_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IWL_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IWL_FEA_XX.wav,FEA,Female__Caucasian,True,train
1673,1021_IWL_DIS_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_IWL_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_IWL_DIS_XX.wav,DIS,Female__Caucasian,True,train
1674,1021_ITH_NEU_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_ITH_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_ITH_NEU_XX.wav,NEU,Female__Caucasian,True,train
1675,1021_ITH_HAP_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_ITH_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_ITH_HAP_XX.wav,HAP,Female__Caucasian,True,train
1676,1021_ITH_SAD_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_ITH_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_ITH_SAD_XX.wav,SAD,Female__Caucasian,True,train
1677,1021_ITH_ANG_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_ITH_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_ITH_ANG_XX.wav,ANG,Female__Caucasian,True,train
1678,1021_ITH_FEA_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_ITH_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_ITH_FEA_XX.wav,FEA,Female__Caucasian,True,train
1679,1021_ITH_DIS_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_ITH_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_ITH_DIS_XX.wav,DIS,Female__Caucasian,True,train
1680,1021_DFA_NEU_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_DFA_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_DFA_NEU_XX.wav,NEU,Female__Caucasian,True,train
1681,1021_DFA_HAP_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_DFA_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_DFA_HAP_XX.wav,HAP,Female__Caucasian,True,train
1682,1021_DFA_SAD_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_DFA_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_DFA_SAD_XX.wav,SAD,Female__Caucasian,True,train
1683,1021_DFA_ANG_XX,1021,30,Female,Caucasian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1021_DFA_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1021_DFA_ANG_XX.wav,ANG,Female__Caucasian,True,train
